Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2pIAlUHOhM9ijF4kJr7ZNY,"my ex's best friend (with blackbear)","Tickets To My Downfall (SOLD OUT Deluxe)","mgk,blackbear",2020-09-29,139460,42,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap,alt z,pop","Bad Boy/Interscope Records",0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,4
7EAvqzE3B4S53jH1bjkuCe,"jawbreaker","Tickets To My Downfall (SOLD OUT Deluxe)","mgk",2020-09-29,117579,39,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap","Bad Boy/Interscope Records",0.707,0.576,2,-5.665,1,0.0364,0.000615,0,0.405,0.632,128.08,4
5jlivIdjjp1pP5HvN0J0QI,"nothing inside (feat. iann dior)","Tickets To My Downfall (SOLD OUT Deluxe)","mgk,iann dior",2020-09-29,172234,41,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap,melodic rap","Bad Boy/Interscope Records",0.561,0.81,8,-4.754,0,0.0461,0.00047,0,0.157,0.508,87.5,4
3piGeiIp5UJATvb9e9n1Z5,"play this when i'm gone","Tickets To My Downfall (SOLD OUT Deluxe)","mgk",2020-09-29,202213,40,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap","Bad Boy/Interscope Records",0.677,0.443,0,-9.375,1,0.027,0.514,0,0.107,0.629,137.089,4
0NZrY7Lc9g6V03hxRpfToV,"body bag (feat. YUNGBLUD & Bert McCracken of The Used)","Tickets To My Downfall (SOLD OUT Deluxe)","mgk,YUNGBLUD,The Used,robbietheused",2020-09-29,170074,58,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap,british indie rock,modern rock,pov: indie,rock,alternative metal,neon pop punk,pop emo,post-grunge,post-hardcore,screamo","Bad Boy/Interscope Records",0.575,0.959,1,-2.469,0,0.108,0.000192,0,0.0515,0.642,110.973,4
3FftYzkNisNH913O0KLgiO,"hangover cure","Tickets To My Downfall (SOLD OUT Deluxe)","mgk",2020-09-29,159586,49,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap","Bad Boy/Interscope Records",0.373,0.842,11,-3.327,1,0.0757,0.164,0,0.102,0.579,170.149,4
4ysgA7BNxkyN6Aibc5CZsw,"split a pill","Tickets To My Downfall (SOLD OUT Deluxe)","mgk",2020-09-29,165677,43,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap","Bad Boy/Interscope Records",0.505,0.86,2,-3.708,1,0.205,0.00957,0,0.597,0.749,155.178,4
0SrNeyEck4arq4ASwjcq0H,"can't look back","Tickets To My Downfall (SOLD OUT Deluxe)","mgk",2020-09-29,130312,48,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap","Bad Boy/Interscope Records",0.605,0.711,8,-3.592,0,0.0353,0.158,0,0.109,0.408,128.151,4
5YEHrYUjG9e0VPQLCp6vGo,"Misery Business","Tickets To My Downfall (SOLD OUT Deluxe)","mgk,Travis Barker",2020-09-29,201176,49,saaato11,2021-12-29T05:51:41Z,"ohio hip hop,pop rap,rap rock","Bad Boy/Interscope Records",0.461,0.867,11,-3.586,1,0.152,0.000674,0,0.371,0.717,170.015,4
19Js5ypV6JKn4DMExHQbGc,"Stacy's Mom","I've Never Done Anything Like This","Bowling For Soup",2011-04-26,193042,39,saaato11,2021-12-29T05:52:18Z,"neon pop punk,pop punk,pop rock,texas pop punk","Brando Records",0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989,4
2nLtzopw4rPReszdYBJU6h,"Numb","Meteora","Linkin Park",2003-09-16,187520,86,saaato11,2021-12-29T05:52:36Z,"alternative metal,nu metal,post-grunge,rap metal,rock","Warner Records",0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
3ZffCQKLFLUvYM59XKLbVm,"Wake Me up When September Ends","American Idiot","Green Day",2004-09-21,285653,76,saaato11,2021-12-29T05:52:46Z,"modern rock,permanent wave,punk,rock","Reprise",0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,4
7j31rVgGX9Q2blT92VBEA0,"Teenagers","The Black Parade","My Chemical Romance",2006-10-20,161920,80,saaato11,2021-12-29T05:53:01Z,"emo,modern rock,pop punk,pov: indie,rock","Reprise",0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4
5D25Vmd458UZ6n27g76d3l,"Have Faith In Me","Homesick","A Day To Remember",2009,188813,0,saaato11,2021-12-29T05:53:25Z,"alternative metal,metalcore,neon pop punk,pop punk,screamo","Victory",0.507,0.933,0,-4.7,1,0.0868,0.0000712,0,0.105,0.714,149.998,4
6G7URf5rGe6MvNoiTtNEP7,"The Downfall of Us All","Homesick","A Day To Remember",2009,209093,0,saaato11,2021-12-29T05:53:34Z,"alternative metal,metalcore,neon pop punk,pop punk,screamo","Victory",0.589,0.881,0,-4.62,1,0.0666,0.000256,0,0.327,0.709,129.95,4
3K4HG9evC7dg3N0R9cYqk4,"One Step Closer","Hybrid Theory (Bonus Edition)","Linkin Park",2000,157333,82,saaato11,2021-12-29T05:53:47Z,"alternative metal,nu metal,post-grunge,rap metal,rock","Warner Records",0.492,0.969,9,-4.419,1,0.0491,0.0014,0.00000132,0.0787,0.538,95.136,4
4omisSlTk6Dsq2iQD7MA07,"Sk8er Boi","Let Go","Avril Lavigne",2002-08-26,204000,0,saaato11,2021-12-29T05:54:02Z,"canadian pop,candy pop,dance pop,pop","Arista",0.487,0.9,0,-4.417,1,0.0482,0.0000679,0,0.358,0.484,149.937,4
6vrUTGn5p8IrfTZ0J6sIVM,"Iris","Greatest Hits Volume One - The Singles","The Goo Goo Dolls",2007-11-06,289906,70,saaato11,2021-12-29T05:54:14Z,"neo mellow,permanent wave,pop rock,post-grunge","Warner Records",0.291,0.79,11,-5.683,0,0.0363,0.00133,0.00000561,0.0811,0.513,155.667,3
5xEM5hIgJ1jjgcEBfpkt2F,"Complicated","Let Go","Avril Lavigne",2002-06-04,244506,80,saaato11,2021-12-29T05:54:29Z,"canadian pop,candy pop,dance pop,pop","Arista",0.585,0.776,5,-5.898,1,0.0459,0.0572,0.00000774,0.3,0.427,77.987,4
1jlG3KJ3gdYmhfuySFfpO1,"I'm with You","Let Go","Avril Lavigne",2002-06-04,223066,72,saaato11,2021-12-29T05:54:36Z,"canadian pop,candy pop,dance pop,pop","Arista",0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,3
6sqNctd7MlJoKDOxPVCAvU,"My Happy Ending","Under My Skin","Avril Lavigne",2004,242413,69,saaato11,2021-12-29T05:54:39Z,"canadian pop,candy pop,dance pop,pop","Arista",0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,4
7lmX3dD2Xy13Jo1oCTR4ot,"The Best Damn Thing","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,189200,51,saaato11,2021-12-29T05:54:49Z,"canadian pop,candy pop,dance pop,pop","RCA Records Label",0.555,0.943,2,-2.492,1,0.0891,0.00187,0.0000392,0.151,0.882,165.027,4
5OuP08bgU2H7ZeDQQFQ6q8,"Innocence","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,232200,54,saaato11,2021-12-29T05:54:54Z,"canadian pop,candy pop,dance pop,pop","RCA Records Label",0.389,0.711,1,-3.664,0,0.0343,0.148,0,0.202,0.337,137.756,4
1T0Dv84b0Za7FoLcoeajgh,"Tomorrow","Let Go","Avril Lavigne",2002-06-04,228840,50,saaato11,2021-12-29T05:55:29Z,"canadian pop,candy pop,dance pop,pop","Arista",0.632,0.793,6,-7.184,0,0.0274,0.00853,0.00089,0.157,0.609,136.012,4
3nH2w4Q9yths31lC9C26fT,"Things I'll Never Say","Let Go","Avril Lavigne",2002-06-04,223866,53,saaato11,2021-12-29T05:55:40Z,"canadian pop,candy pop,dance pop,pop","Arista",0.573,0.806,2,-5.172,1,0.0326,0.000598,0.00000528,0.142,0.589,101.998,4
2LA4v20vokK9Uaj7WEEMaf,"Losing Grip","Let Go","Avril Lavigne",2002-06-04,233760,57,saaato11,2021-12-29T05:55:50Z,"canadian pop,candy pop,dance pop,pop","Arista",0.534,0.888,8,-4.667,0,0.0972,0.00128,0.00000615,0.0772,0.582,158.368,4
