Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4rHZZAmHpZrA3iH5zx8frV,"Mirrors","The 20/20 Experience (Deluxe Version)","Justin Timberlake",2013-03-15,484146,78,saaato11,2020-02-23T12:33:53Z,"dance pop,pop","RCA Records Label",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
1mKXFLRA179hdOWQBwUk9e,"Just Give Me a Reason (feat. Nate Ruess)","The Truth About Love","P!nk,Nate Ruess",2012-09-18,242733,83,saaato11,2020-02-23T12:33:59Z,"dance pop,pop,modern rock","RCA Records Label",0.778,0.547,2,-7.273,1,0.0489,0.344,0.000306,0.132,0.442,95,4
6Z8R6UsFuGXGtiIxiD8ISb,"Safe And Sound","In A Tidal Wave Of Mystery (Deluxe Edition)","Capital Cities",2013,192789,41,saaato11,2020-02-23T12:34:00Z,"metropopolis,modern rock","Capital Cities",0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
1dzQoRqT5ucxXVaAhTcT0J,"Just Dance","The Fame","Lady Gaga,Colby O'Donis",2008-01-01,241933,78,saaato11,2020-02-23T12:34:25Z,"art pop,dance pop,pop","Streamline/Interscope",0.822,0.739,1,-4.541,0,0.0311,0.0264,0.0000428,0.181,0.745,118.99,4
6OtCIsQZ64Vs1EbzztvAv4,"Good Life","Waking Up","OneRepublic",2009-01-01,253306,70,saaato11,2020-02-23T12:34:31Z,"piano rock,pop","Mosley / Interscope",0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,4
6YUTL4dYpB9xZO5qExPf05,"Summer","Motion","Calvin Harris",2014-10-31,222533,79,saaato11,2020-02-23T12:34:34Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance","Columbia",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
5KpBYmEiClvljtwbjEhIJq,"Don't Say Goodnight","Don't Say Goodnight","Hot Chelle Rae",2014-02-08,211813,37,saaato11,2020-02-23T12:34:59Z,"dance rock,neon pop punk,post-teen pop","RCA Records Label",0.599,0.791,10,-4.975,1,0.0585,0.0064,0,0.0924,0.574,92.862,4
1uA1hlUH0fq4z2YGz5lpKd,"Out Of My Limit","Somewhere New","5 Seconds of Summer",2012-01-01,194773,33,saaato11,2020-02-23T12:35:27Z,"boy band,pop","5 Seconds Of Summer",0.645,0.882,3,-4.144,1,0.0682,0.00045,0.00000104,0.0632,0.697,143.997,4
4bb7gcLAolByq85tCkbQg0,"I Miss You - Unplugged","Unplugged","5 Seconds of Summer",2012-06-26,201572,36,saaato11,2020-02-23T12:35:37Z,"boy band,pop","Capitol",0.692,0.544,0,-6.273,1,0.0313,0.0504,0.00000103,0.0862,0.341,106.346,4
2nTgCCKWqlRvl0S0FESgkC,"Try Hard","Don't Stop (B-Sides)","5 Seconds of Summer",2014,221107,28,saaato11,2020-02-23T12:35:51Z,"boy band,pop","Capitol",0.489,0.927,11,-5.317,1,0.116,0.000185,0,0.343,0.552,76.543,4
2Jn8NgZbPjjPwxVzZZ42Lj,"Rejects","Don't Stop (B-Sides)","5 Seconds of Summer",2014,169754,23,saaato11,2020-02-23T12:35:55Z,"boy band,pop","Capitol",0.546,0.964,4,-4.535,1,0.0971,0.000834,0.00000125,0.172,0.526,112.017,4
24nxWk1ALiCjq4y14Qss5M,"Disconnected","She Looks So Perfect","5 Seconds of Summer",2014-01-01,210424,30,saaato11,2020-02-23T12:36:06Z,"boy band,pop","Capitol",0.624,0.891,2,-4.812,1,0.083,0.12,0,0.223,0.693,99.945,4
3v4OypgnnRCOFGqN6vzd83,"Long Way Home - Acoustic","Good Girls (B-Sides)","5 Seconds of Summer",2014,197847,21,saaato11,2020-02-23T12:36:27Z,"boy band,pop","Capitol",0.542,0.539,4,-6.017,1,0.0261,0.507,0,0.139,0.626,91.054,4
55JGle7zOG53b1KIL4a3Ck,"Beside You","5 Seconds Of Summer (Deluxe)","5 Seconds of Summer",2014-06-27,220250,4,saaato11,2020-02-23T12:37:01Z,"boy band,pop","Capitol",0.38,0.822,7,-5.095,1,0.105,0.00457,0.0000177,0.109,0.558,153.115,4
7Ki3OnyPIXLd3JvXEynTSB,"Long Way Home","5 Seconds Of Summer (Deluxe)","5 Seconds of Summer",2014-06-27,199027,4,saaato11,2020-02-23T12:37:05Z,"boy band,pop","Capitol",0.453,0.872,6,-5.072,1,0.0603,0.00968,0,0.22,0.836,182.002,4
6N5AHT8QC7Vonfjf3hLuLF,"Heartbreak Girl","5 Seconds Of Summer (Deluxe)","5 Seconds of Summer",2014-06-27,198374,4,saaato11,2020-02-23T12:37:09Z,"boy band,pop","Capitol",0.471,0.789,10,-3.62,1,0.0602,0.000962,0,0.0649,0.684,166.99,4
17qRQOod3Ujpvfo5DJXAFn,"Good Girls","5 Seconds Of Summer","5 Seconds of Summer",2014-06-27,206423,17,saaato11,2020-02-23T12:37:19Z,"boy band,pop","Capitol",0.528,0.911,4,-5.203,1,0.0792,0.0152,0,0.121,0.576,141.064,4
4qrSd9NMui1V19MEnIAhj7,"Best Song Ever","Best Song Ever (From THIS IS US)","One Direction",2013-07-22,202440,41,saaato11,2020-02-23T12:37:41Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.654,0.877,1,-2.988,1,0.045,0.025,0,0.0699,0.561,118.499,4
5Wd2bfQ7wc6GgSa32OmQU3,"Story of My Life","Story of My Life","One Direction",2013-10-28,244560,0,saaato11,2020-02-23T12:37:46Z,"boy band,pop,post-teen pop,talent show","Syco Music",0.606,0.663,3,-5.705,1,0.0473,0.242,0,0.145,0.293,120.967,4
5bODPM8nTwwTIE4W9fuUcC,"I Wish","Up All Night","One Direction",2012-05-25,216946,60,saaato11,2020-02-23T12:38:04Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.62,0.872,7,-3.123,1,0.0347,0.00914,0,0.111,0.299,124.044,4
41PiyIwNrzoLn598y2glGY,"Save You Tonight","Up All Night","One Direction",2012-05-25,205920,55,saaato11,2020-02-23T12:38:14Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.602,0.871,2,-4.208,0,0.0622,0.00528,0,0.288,0.495,128.057,4
3MxJGBnYaP4yQYUv90HLqZ,"Moments","Up All Night","One Direction",2012-05-25,262640,62,saaato11,2020-02-23T12:38:24Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.474,0.739,2,-4.937,1,0.0451,0.0283,0,0.299,0.253,149.894,4
6xnh4eQ4poVpqQBacETxia,"Another World","Up All Night","One Direction",2012-05-25,203706,53,saaato11,2020-02-23T12:38:29Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.54,0.86,8,-2.424,1,0.0508,0.000478,0,0.214,0.585,127.927,4
4k4qvQSDrWHeKGtAPbJPYL,"Nobody Compares","Take Me Home: Yearbook Edition","One Direction",2012-11-09,211293,0,saaato11,2020-02-23T12:38:40Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.657,0.809,11,-3.982,1,0.0347,0.00709,0,0.0452,0.859,124.009,4
7g4mokbwKr5KXe4QK5YxLg,"Loved You First","Take Me Home: Yearbook Edition","One Direction",2012-11-09,185280,0,saaato11,2020-02-23T12:38:45Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.696,0.892,2,-4.826,1,0.0583,0.0598,0,0.419,0.79,124.016,4
2LjmbI7LJt0RDg612cBi7U,"Summer Love","Take Me Home: Yearbook Edition","One Direction",2012-11-09,208200,0,saaato11,2020-02-23T12:38:48Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.499,0.593,9,-5.38,1,0.031,0.355,0,0.391,0.286,122.025,4
4RC5YmcpCbRsX3AtRzoQeh,"Over Again","Take Me Home: Yearbook Edition","One Direction",2012-11-09,182200,0,saaato11,2020-02-23T12:38:53Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.545,0.556,2,-6.753,1,0.062,0.308,0,0.131,0.55,149.913,4
0SPGL2j5OrG1L7YvP6tT6X,"I Would","Take Me Home: Yearbook Edition","One Direction",2012-11-09,202200,0,saaato11,2020-02-23T12:38:58Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.72,0.711,4,-5.962,1,0.0508,0.00768,0,0.243,0.596,126.452,4
7MbII8jWqFiTFYU3MPYEfW,"Rock Me","Take Me Home: Yearbook Edition","One Direction",2012-11-09,200040,0,saaato11,2020-02-23T12:39:02Z,"boy band,pop,post-teen pop,talent show","Syco Music UK",0.503,0.917,8,-3.595,1,0.055,0.0354,0,0.28,0.79,168.018,4
